,property_ref,scraped_at,bedrooms,bathrooms,type,area,sub_area,has_bq,is_furnished,in_estate,security,serviced,luxury_features,price
9982,3423682,2026-04-16 00:37:01.411141+00:00,4,4,duplex,Lekki,Ikate,True,False,True,True,True,0,20000000.0
9983,3423679,2026-04-16 00:37:01.412847+00:00,4,5,terrace,Ikoyi,Banana Island,True,False,True,True,True,0,60000000.0
9984,3423627,2026-04-16 00:37:01.431939+00:00,1,1,studio,Lekki,Lekki Phase 2,False,False,True,True,False,0,2000000.0
9985,3423619,2026-04-16 00:37:01.433825+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,3,10000000.0
9986,3423613,2026-04-16 00:37:01.435724+00:00,2,2,flat,Lekki,Ikate,False,True,False,False,False,2,15000000.0
9987,3423598,2026-04-16 00:37:01.438073+00:00,3,3,penthouse,Lekki,Ologolo,False,False,False,False,False,1,12000000.0
9988,3423588,2026-04-16 00:37:01.439848+00:00,5,5,duplex,Ajah,Royal Garden,True,False,True,True,False,0,18000000.0
9989,3423567,2026-04-16 00:37:22.012697+00:00,5,5,duplex,Lekki,Ologolo,True,False,False,False,True,0,14000000.0
9990,3423558,2026-04-16 00:37:22.014564+00:00,4,5,duplex,Ikeja,Omole Phase 1,True,False,True,True,False,0,25000000.0
9991,3421806,2026-04-16 00:37:22.016391+00:00,4,4,terrace,Lekki,Ikate,False,False,False,False,True,0,20000000.0
9992,3423542,2026-04-16 00:37:22.018860+00:00,3,3,flat,Ajah,Sangotedo,False,False,True,True,True,0,4000000.0
9993,3423539,2026-04-16 00:37:22.020652+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,3,10000000.0
9994,3423528,2026-04-16 00:37:22.024245+00:00,1,1,mini-flat,Lekki,New,False,False,True,True,True,0,3000000.0
9995,3423527,2026-04-16 00:37:22.026232+00:00,4,4,duplex,Ikeja,Omole,True,False,False,False,False,0,25000000.0
9996,3423525,2026-04-16 00:37:22.028261+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,13000000.0
9997,3423516,2026-04-16 00:37:22.030048+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,20000000.0
9998,3423515,2026-04-16 00:37:22.031911+00:00,2,2,flat,Lekki,Vgc,False,False,False,False,False,0,5000000.0
9999,3423511,2026-04-16 00:37:22.035347+00:00,2,2,flat,Lekki,Pine Estate,False,False,True,True,False,0,6000000.0
10000,3423467,2026-04-16 00:37:22.044357+00:00,2,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,8000000.0
10001,3423454,2026-04-16 00:37:22.046188+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,False,1,20000000.0
10002,3423450,2026-04-16 00:37:22.047968+00:00,1,1,studio,Lekki,Ilasan,False,False,False,False,False,0,1700000.0
10003,3423417,2026-04-16 00:37:39.202101+00:00,2,2,penthouse,Lekki,Conservation,False,False,False,False,True,0,6000000.0
10004,3423416,2026-04-16 00:37:39.203673+00:00,2,2,flat,Ajah,Sangotedo,False,False,True,True,True,0,4000000.0
10005,3423397,2026-04-16 00:37:39.209955+00:00,1,1,studio,Ikorodu,Igbogbo,False,False,False,False,False,0,600000.0
10006,3423394,2026-04-16 00:37:39.211507+00:00,4,4,duplex,Ikeja,Omole Phase 1,True,False,True,True,False,0,25000000.0
10007,3423391,2026-04-16 00:37:39.213071+00:00,3,3,flat,Lekki,Ikota,False,False,False,False,True,0,6000000.0
10008,3423376,2026-04-16 00:37:39.214615+00:00,1,1,studio,Ikorodu,Igbogbo,False,False,False,False,False,0,500000.0
10009,3423372,2026-04-16 00:37:39.216376+00:00,1,1,studio,Lekki,Lekki Phase 1,False,True,True,True,True,0,4500000.0
10010,3423369,2026-04-16 00:37:39.217959+00:00,4,4,flat,Lekki,Coastal,False,False,True,True,True,0,12000000.0
10011,3423332,2026-04-16 00:37:39.221270+00:00,4,4,duplex,Ajah,Sangotedo,True,True,True,True,False,0,12000000.0
10012,3423325,2026-04-16 00:37:39.222826+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,3,10000000.0
10013,3423308,2026-04-16 00:37:39.224406+00:00,3,3,bungalow,Ibeju Lekki,Malete,False,False,True,True,True,0,6000000.0
10014,3423282,2026-04-16 00:37:39.226011+00:00,3,3,terrace,Ajah,Ajah,False,False,True,True,True,1,5500000.0
10015,3423278,2026-04-16 00:37:39.227561+00:00,1,1,mini-flat,Alimosho,Egbeda,False,False,True,True,False,0,1700000.0
10016,3423261,2026-04-16 00:37:39.229134+00:00,2,2,flat,Lekki,Vgc,False,False,False,True,True,0,5500000.0
10017,3423241,2026-04-16 00:37:59.236450+00:00,1,1,studio,Lekki,Osapa,False,False,False,False,True,0,3000000.0
10018,3423232,2026-04-16 00:37:59.238788+00:00,4,5,duplex,Lekki,Vgc,False,False,True,True,True,0,10000000.0
10019,3423194,2026-04-16 00:37:59.245765+00:00,3,3,terrace,Lekki,Vgc,True,False,True,True,True,0,6500000.0
10020,3423118,2026-04-16 00:37:59.251970+00:00,1,1,flat,Lekki,Osapa,False,False,False,False,True,0,6000000.0
10021,3423114,2026-04-16 00:37:59.253688+00:00,3,3,flat,Lekki,Agungi,False,False,False,False,True,0,5000000.0
10022,3423111,2026-04-16 00:37:59.255223+00:00,2,2,mini-flat,Lekki,Abijo,False,False,False,False,False,0,2800000.0
10023,3423105,2026-04-16 00:37:59.256746+00:00,2,2,flat,Ajah,Sangotedo,False,False,False,False,True,0,3500000.0
10024,3423092,2026-04-16 00:37:59.258343+00:00,3,3,flat,Magodo,Gra Phase 1,False,False,True,True,False,0,4000000.0
10025,3423091,2026-04-16 00:37:59.259969+00:00,4,5,duplex,Ikeja,Allen,False,False,False,False,False,0,15000000.0
10026,3423074,2026-04-16 00:37:59.264442+00:00,3,3,terrace,Lekki,Ikate,True,False,True,True,True,0,12000000.0
10027,3423067,2026-04-16 00:37:59.265983+00:00,3,3,flat,Magodo,Gra Phase 1,False,False,True,True,False,0,4000000.0
10028,3423065,2026-04-16 00:37:59.267492+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,False,1,20000000.0
10029,3423050,2026-04-16 00:38:20.542107+00:00,4,4,terrace,Victoria Island (VI),Oniru,True,False,False,True,True,2,15000000.0
10030,3423049,2026-04-16 00:38:20.543829+00:00,2,3,flat,Lekki,Ikota,False,True,True,True,True,0,7500000.0
10031,3423042,2026-04-16 00:38:20.545513+00:00,1,1,mini-flat,Lekki,Lekki Phase 1,False,False,True,True,False,0,5000000.0
10032,3423016,2026-04-16 00:38:20.550407+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,0,8500000.0
10033,3423014,2026-04-16 00:38:20.552714+00:00,2,2,flat,Lekki,Ologolo,False,False,False,False,True,0,5500000.0
10034,3422983,2026-04-16 00:38:20.557798+00:00,3,3,flat,Lekki,Ikate,False,True,False,True,True,0,12000000.0
10035,3422977,2026-04-16 00:38:20.559624+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,0,8500000.0
10036,3422968,2026-04-16 00:38:20.563490+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,True,0,9000000.0
10037,3422962,2026-04-16 00:38:20.565221+00:00,4,4,terrace,Lekki,Ikate,False,False,False,True,True,0,10000000.0
10038,3422952,2026-04-16 00:38:20.566887+00:00,2,2,flat,Lekki,Lekki Phase 1,False,True,True,True,False,0,25000000.0
10039,3422949,2026-04-16 00:38:20.568595+00:00,4,5,flat,Ikoyi,Ikoyi,False,True,False,True,False,1,1000000.0
10040,3422942,2026-04-16 00:38:20.572070+00:00,5,5,duplex,Lekki,Ologolo,True,False,False,False,True,0,14000000.0
10041,3422941,2026-04-16 00:38:20.573724+00:00,1,1,flat,Gbagada,Gbagada,False,False,False,False,False,0,2500000.0
10042,3422924,2026-04-16 00:38:20.575362+00:00,3,3,flat,Lekki,Ikate,False,True,False,True,True,0,9000000.0
10043,3379915,2026-04-16 01:19:59.184579+00:00,1,1,mini-flat,Ikeja,Omole Phase 2,False,False,True,True,False,0,3000000.0
10044,3422921,2026-04-16 00:38:42.924339+00:00,4,5,terrace,Lekki,Vgc,False,True,False,False,True,0,19000000.0
10045,3422913,2026-04-16 00:38:42.926207+00:00,2,2,flat,Lekki,Ikate,False,True,True,True,True,0,12000000.0
10046,3420285,2026-04-16 00:38:42.929858+00:00,2,3,flat,Lekki,Chevron,False,False,True,True,True,0,7000000.0
10047,3422868,2026-04-16 00:38:42.931652+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,False,3,10000000.0
10048,3422859,2026-04-16 00:38:42.935225+00:00,4,4,terrace,Victoria Island (VI),Oniru,False,False,False,False,True,0,15000000.0
10049,3422844,2026-04-16 00:38:42.937010+00:00,1,2,penthouse,Victoria Island (VI),Oniru,False,False,False,True,True,0,9000000.0
10050,3422797,2026-04-16 00:38:42.942127+00:00,4,5,duplex,Ikoyi,Dolphin Estate,True,False,False,False,False,0,20000000.0
10051,3400829,2026-04-16 00:38:42.945366+00:00,3,3,flat,Ikoyi,Ikoyi,False,True,True,True,True,2,30000000.0
10052,3422688,2026-04-16 00:38:42.948414+00:00,1,1,bungalow,Ikorodu,Housing Estate,False,False,False,True,False,0,300000.0
10053,3422682,2026-04-16 00:38:42.949924+00:00,4,4,duplex,Lekki,Osapa,False,False,True,True,True,1,17000000.0
10054,3422674,2026-04-16 00:38:42.951418+00:00,4,4,duplex,Ikoyi,Dolphin Estate,True,False,True,True,False,0,20000000.0
10055,3422672,2026-04-16 00:38:42.952962+00:00,4,4,duplex,Lekki,Osapa,False,False,True,True,False,1,17000000.0
10056,3422632,2026-04-16 00:38:42.955147+00:00,4,4,flat,Lekki,Lekki Phase 1,False,False,True,True,False,0,10000000.0
10057,3422630,2026-04-16 00:38:42.956784+00:00,2,2,flat,Lekki,Ikate,False,False,True,True,True,0,7500000.0
10058,3422587,2026-04-16 00:39:01.020641+00:00,2,2,flat,Ajah,Sangotedo,False,False,True,True,True,0,2000000.0
10059,3422537,2026-04-16 00:39:01.022292+00:00,3,3,flat,Lekki,Ikate,False,True,True,True,True,0,15000000.0
10060,3422524,2026-04-16 00:39:01.023914+00:00,3,4,flat,Victoria Island (VI),Victoria Island,False,True,False,True,True,3,35000000.0
10061,3422514,2026-04-16 00:39:01.025540+00:00,4,4,terrace,Lekki,Ikota,False,False,True,True,True,0,8500000.0
10062,3422501,2026-04-16 00:39:01.027154+00:00,1,1,flat,Victoria Island (VI),Kofo,False,False,False,True,True,2,13000000.0
10063,3422499,2026-04-16 00:39:01.028805+00:00,1,1,mini-flat,Ibeju Lekki,Awoyaya,False,False,True,True,False,0,1000000.0
10064,3422464,2026-04-16 00:39:01.030437+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,13000000.0
10065,3422445,2026-04-16 00:39:01.032052+00:00,4,4,Maisonette,Ikoyi,Banana Island,True,False,True,True,False,0,45000000.0
10066,3422444,2026-04-16 00:39:01.033665+00:00,4,4,duplex,Lekki,View Estate,True,False,True,True,False,0,13000000.0
10067,3422430,2026-04-16 00:39:01.035225+00:00,4,4,duplex,Lekki,Orchid,True,False,True,True,False,0,14000000.0
10068,3422424,2026-04-16 00:39:01.036848+00:00,4,5,duplex,Lekki,Orchid,True,False,False,False,False,0,13000000.0
10069,3422282,2026-04-16 00:39:26.536881+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,9000000.0
10070,3422425,2026-04-16 00:39:01.038450+00:00,2,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,15000000.0
10071,3422413,2026-04-16 00:39:01.040050+00:00,1,1,flat,Gbagada,Pedro,False,False,False,False,True,0,3000000.0
10072,3422406,2026-04-16 00:39:01.041672+00:00,2,2,flat,Lekki,Agungi,False,False,True,True,True,0,6000000.0
10073,3422373,2026-04-16 00:39:01.043300+00:00,4,4,mini-flat,Lekki,Lekk,False,False,False,False,False,0,18000000.0
10074,3422348,2026-04-16 00:39:01.046551+00:00,4,4,terrace,Ikoyi,Ikoyi,True,False,False,True,True,2,50000000.0
10075,3422337,2026-04-16 00:39:01.048155+00:00,1,1,mini-flat,Ajah,Sangotedo,False,False,True,True,False,0,2000000.0
10076,3422319,2026-04-16 00:39:01.049662+00:00,3,3,flat,Lekki,Agungi,False,False,False,True,True,0,5000000.0
10077,3371089,2026-04-16 01:24:59.335052+00:00,1,1,flat,Gbagada,Iyana,False,False,True,True,False,0,1700000.0
10078,3422295,2026-04-16 00:39:26.533511+00:00,2,3,flat,Ajah,Thomas Estate,False,False,True,True,False,0,3000000.0
10079,3422291,2026-04-16 00:39:26.535209+00:00,4,4,duplex,Lekki,Ikota,False,False,False,True,True,0,10000000.0
10080,3422264,2026-04-16 00:39:26.545263+00:00,2,3,terrace,Lekki,Ikate,True,False,True,True,False,0,9000000.0
10081,3422254,2026-04-16 00:39:26.546912+00:00,5,5,duplex,Lekki,Ikota,False,False,False,False,False,0,15000000.0
10082,3422250,2026-04-16 00:39:26.548581+00:00,1,1,mini-flat,Lekki,Westend Estate,False,False,True,True,False,0,6000000.0
10083,3422241,2026-04-16 00:39:26.550336+00:00,4,4,terrace,Ajah,Ado,False,False,True,True,True,0,7000000.0
10084,3422219,2026-04-16 00:39:26.552024+00:00,1,2,mini-flat,Lekki,Osapa,False,False,False,False,True,0,6000000.0
10085,3422213,2026-04-16 00:39:26.553682+00:00,1,1,flat,Ajah,Sangotedo,False,False,False,False,True,0,2500000.0
10086,3434867,2026-04-16 01:50:35.521608+00:00,4,4,duplex,Lekki,Orchid,False,False,False,False,True,0,8000000.0
10087,3422189,2026-04-16 00:39:26.557034+00:00,2,2,flat,Lekki,Ikate,False,True,True,True,True,0,10000000.0
10088,3422184,2026-04-16 00:39:26.558595+00:00,3,3,flat,Ajah,Lekk,False,False,True,True,False,0,4500000.0
10089,3411117,2026-04-16 00:39:45.164968+00:00,2,2,flat,Lekki,Chevron,False,False,False,False,True,0,6000000.0
10090,3422142,2026-04-16 00:39:45.166641+00:00,4,4,duplex,Lekki,Chevron,True,False,False,False,False,0,15000000.0
10091,3378237,2026-04-16 01:21:01.904492+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,1,20000000.0
10092,3422114,2026-04-16 00:39:45.172559+00:00,5,5,duplex,Lekki,Chevron,True,False,False,False,False,0,15000000.0
10093,3422112,2026-04-16 00:39:45.174297+00:00,3,3,flat,Gbagada,Millennium Estate,False,False,True,True,False,0,6000000.0
10094,3422105,2026-04-16 00:39:45.176088+00:00,5,5,duplex,Lekki,Ologolo,True,False,False,False,False,0,14000000.0
10095,3422097,2026-04-16 00:39:45.177779+00:00,4,4,duplex,Lekki,Chevron,False,True,False,False,False,0,15000000.0
10096,3422068,2026-04-16 00:39:45.179457+00:00,1,1,mini-flat,Ajah,Badore,False,False,False,True,False,0,2200000.0
10097,3422066,2026-04-16 00:39:45.181110+00:00,1,1,studio,Lekki,Lekki Phase 1,False,True,True,True,True,0,4500000.0
10098,3422042,2026-04-16 00:39:45.184316+00:00,3,3,terrace,Ajah,Sangotedo,False,False,True,True,True,0,6000000.0
10099,3422005,2026-04-16 00:39:45.189811+00:00,4,3,terrace,Lekki,The,True,False,False,False,True,1,14000000.0
10100,3421993,2026-04-16 00:39:45.196652+00:00,2,1,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,14000000.0
10101,3305919,2026-04-16 02:14:32.278505+00:00,3,3,flat,Lekki,Lekki Phase 2,False,False,True,True,False,0,3000000.0
10102,3421934,2026-04-16 00:40:07.042240+00:00,1,1,flat,Ikeja,Omole Phase 2,False,False,True,True,False,0,2500000.0
10103,3421932,2026-04-16 00:40:07.044607+00:00,4,5,terrace,Ajah,Mobil,False,False,True,True,True,0,8000000.0
10104,3421919,2026-04-16 00:40:07.046700+00:00,2,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,13000000.0
10105,3421910,2026-04-16 00:40:07.048345+00:00,4,3,duplex,Ajah,Badore,False,False,True,True,False,0,5000000.0
10106,3421904,2026-04-16 00:40:07.050375+00:00,3,3,flat,Victoria Island (VI),Adejo,False,True,False,True,True,2,25000000.0
10107,3421897,2026-04-16 00:40:07.052469+00:00,1,1,mini-flat,Ajah,Ado,False,False,True,True,True,0,2000000.0
10108,3421886,2026-04-16 00:40:07.056195+00:00,4,5,duplex,Lekki,Osapa,True,False,False,False,True,0,14000000.0
10109,3421860,2026-04-16 00:40:07.065583+00:00,3,3,duplex,Lekki,Chevron,False,True,False,False,False,0,12000000.0
10110,3421846,2026-04-16 00:40:07.067243+00:00,1,1,flat,Lekki,Ologolo,False,False,False,False,True,0,3000000.0
10111,3421834,2026-04-16 00:40:07.068816+00:00,1,1,mini-flat,Ajah,Sangotedo,False,False,True,True,True,0,1500000.0
10112,3421832,2026-04-16 00:40:07.070398+00:00,1,1,mini-flat,Ajah,Sangotedo,False,False,False,False,False,0,2200000.0
10113,3421826,2026-04-16 00:40:07.071977+00:00,3,3,flat,Maryland,Okupe Estate,False,False,True,True,False,0,7000000.0
10114,3421817,2026-04-16 00:40:07.073591+00:00,1,1,studio,Ikeja,Ogba,False,False,False,False,False,0,1100000.0
10115,3421789,2026-04-16 00:40:07.080876+00:00,2,2,flat,Lekki,Ilasan,False,True,False,False,True,0,13000000.0
10116,3421787,2026-04-16 00:40:07.082436+00:00,2,2,flat,Lekki,Lekki Phase 1,False,True,True,True,True,0,15000000.0
10117,3421783,2026-04-16 00:40:26.320824+00:00,4,4,duplex,Lekki,Ikate,True,False,True,True,True,0,20000000.0
10118,3421781,2026-04-16 00:40:26.322810+00:00,4,4,duplex,Lekki,Vgc,True,False,True,True,False,0,10000000.0
10119,3388395,2026-04-16 00:40:26.324664+00:00,3,3,flat,Ikoyi,Banana Island,False,True,False,True,True,3,35000000.0
10120,3421759,2026-04-16 00:40:26.328194+00:00,4,4,duplex,Lekki,Vgc,True,False,True,True,True,0,10000000.0
10121,3421732,2026-04-16 00:40:26.331608+00:00,5,5,duplex,Lekki,Chevron,True,False,False,False,False,0,15000000.0
10122,3421729,2026-04-16 00:40:26.333275+00:00,1,1,studio,Lekki,Lekki Phase 1,False,False,True,True,True,0,4200000.0
10123,3383677,2026-04-16 00:40:26.336593+00:00,1,1,duplex,Lekki,Villa Estate,False,False,True,True,False,0,3500000.0
10124,3421704,2026-04-16 00:40:26.338334+00:00,1,1,mini-flat,Lekki,Ologolo,False,False,False,False,True,0,3000000.0
10125,3421703,2026-04-16 00:40:26.340163+00:00,2,3,flat,Lekki,Igbo,False,False,False,False,True,0,4000000.0
10126,3421661,2026-04-16 00:40:26.341732+00:00,1,1,flat,Ibeju Lekki,Awoyaya,False,False,True,True,False,0,900000.0
10127,3421656,2026-04-16 00:40:26.343249+00:00,1,1,studio,Ibeju Lekki,Beechwood Estate,False,False,True,True,False,0,400000.0
10128,3421654,2026-04-16 00:40:26.344747+00:00,3,4,duplex,Lekki,Lekki Phase 1,True,False,True,True,False,0,17000000.0
10129,3421655,2026-04-16 00:40:26.346234+00:00,1,1,mini-flat,Lekki,Osapa,False,False,False,False,True,0,6000000.0
10130,3421652,2026-04-16 00:40:26.347726+00:00,1,1,studio,Ajah,Adesanya Estate,False,False,True,True,False,0,1250000.0
10131,3421649,2026-04-16 00:40:26.350553+00:00,1,1,flat,Lekki,Vgc,False,False,True,True,True,0,4500000.0
10132,3421643,2026-04-16 00:40:26.352159+00:00,5,5,duplex,Lekki,Vgc,True,False,False,True,True,0,9000000.0
10133,3421622,2026-04-16 00:40:43.658340+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,1,15000000.0
10134,3421614,2026-04-16 00:40:43.661751+00:00,3,3,flat,Ikoyi,Banana Island,False,False,False,True,True,3,45000000.0
10135,3421609,2026-04-16 00:40:43.663409+00:00,2,2,terrace,Lekki,Ikate,False,False,True,True,False,0,18000000.0
10136,3421583,2026-04-16 00:40:43.666882+00:00,3,3,terrace,Lekki,Ikota,False,False,True,True,False,0,7000000.0
10137,3421571,2026-04-16 00:40:43.671499+00:00,3,4,flat,Ibeju Lekki,Lakowe,False,False,True,True,True,0,4000000.0
10138,3421559,2026-04-16 00:40:43.674813+00:00,5,5,duplex,Lekki,Ologolo,True,False,False,True,True,1,30000000.0
10139,3421557,2026-04-16 00:40:43.676367+00:00,2,2,flat,Gbagada,Gbagada,False,False,False,False,False,0,3500000.0
10140,3421524,2026-04-16 00:40:43.679417+00:00,4,4,duplex,Ajah,Ajah,False,False,True,True,True,0,8000000.0
10141,3421517,2026-04-16 00:40:43.681065+00:00,2,2,flat,Ikeja,Omole Phase 2,False,False,True,True,False,0,7000000.0
10142,3421512,2026-04-16 00:40:43.684262+00:00,4,4,duplex,Lekki,Ikate,False,False,True,True,True,0,20000000.0
10143,3410380,2026-04-16 00:40:43.687561+00:00,3,3,penthouse,Lekki,Osapa,False,False,True,True,True,1,10000000.0
10144,3421502,2026-04-16 00:41:06.352121+00:00,2,2,flat,Ikeja,Omole Phase 2,False,False,True,True,False,0,7000000.0
10145,3421465,2026-04-16 00:41:06.363727+00:00,4,4,terrace,Lekki,Freedom,True,True,True,True,False,2,35000000.0
10146,3421450,2026-04-16 00:41:06.367138+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,20000000.0
10147,3421443,2026-04-16 00:41:06.368772+00:00,5,5,terrace,Lekki,Ikate,False,True,True,True,True,0,40000000.0
10148,3421432,2026-04-16 00:41:06.371962+00:00,3,3,flat,Lekki,Chevron,False,False,True,True,True,0,6500000.0
10149,3433886,2026-04-16 01:51:00.114733+00:00,2,2,flat,Ikeja,Allen,False,False,False,False,True,0,4000000.0
10150,3421394,2026-04-16 00:41:06.383092+00:00,2,2,flat,Ajah,Sangotedo,False,False,False,False,True,0,2500000.0
10151,3421390,2026-04-16 00:41:06.384722+00:00,4,4,duplex,Lekki,Ikate,False,False,True,True,True,2,15000000.0
10152,3421364,2026-04-16 00:41:06.386333+00:00,2,2,flat,Isolo,Ago,False,False,True,True,False,0,3000000.0
10153,3421362,2026-04-16 00:41:23.032251+00:00,1,1,mini-flat,Surulere,Lawanson,False,False,False,True,False,0,1700000.0
10154,3421356,2026-04-16 00:41:23.035306+00:00,2,2,flat,Lekki,Ikate,False,False,False,False,False,0,8000000.0
10155,3421313,2026-04-16 00:41:23.042569+00:00,4,4,terrace,Lekki,Vgc,False,False,False,False,True,0,10000000.0
10156,3421297,2026-04-16 00:41:23.044094+00:00,4,4,duplex,Surulere,Omole Estate,True,False,True,True,False,0,15000000.0
10157,3421294,2026-04-16 00:41:23.045604+00:00,4,4,terrace,Lekki,Orchid,True,False,False,False,True,1,14000000.0
10158,3421292,2026-04-16 00:41:23.047113+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,10000000.0
10159,3421239,2026-04-16 00:41:23.050146+00:00,3,3,flat,Lekki,Lekk,False,False,True,True,True,3,20000000.0
10160,3421220,2026-04-16 00:41:23.051660+00:00,3,3,flat,Ikoyi,Banana Island,False,True,False,False,True,0,60000000.0
10161,3421218,2026-04-16 00:41:23.053194+00:00,3,4,flat,Ajah,Sangotedo,False,False,True,True,True,0,4000000.0
10162,3421213,2026-04-16 00:41:23.054703+00:00,3,4,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,10000000.0
10163,3421202,2026-04-16 00:41:23.058042+00:00,3,4,flat,Victoria Island (VI),Adeola,False,False,False,True,True,1,25000000.0
10164,3378230,2026-04-16 01:21:01.906064+00:00,2,2,flat,Lekki,Ologolo,False,False,False,False,True,0,8000000.0
10165,3421180,2026-04-16 00:41:40.149625+00:00,4,4,duplex,Lekki,Agungi,True,False,False,False,False,0,13000000.0
10166,3421179,2026-04-16 00:41:40.151194+00:00,1,2,flat,Lekki,Lekki Phase 1,False,True,True,True,True,0,10000000.0
10167,3421174,2026-04-16 00:41:40.152748+00:00,2,2,flat,Lekki,Agungi,False,True,False,False,True,0,8500000.0
10168,3406216,2026-04-16 00:41:40.161788+00:00,2,3,flat,Lekki,Lekki Phase 1,False,True,True,True,True,1,16000000.0
10169,3407618,2026-04-16 00:41:40.163314+00:00,4,4,terrace,Ikeja,Ikeja,False,False,False,True,False,0,40000000.0
10170,3421154,2026-04-16 00:41:40.164830+00:00,3,3,flat,Victoria Island (VI),Oniru,False,False,True,True,True,1,25000000.0
10171,3421148,2026-04-16 00:41:40.166343+00:00,3,4,terrace,Victoria Island (VI),Victoria Island,True,False,False,False,False,0,25000000.0
10172,3397430,2026-04-16 00:41:40.167887+00:00,1,1,flat,Victoria Island (VI),Oniru,False,False,False,False,True,0,5000000.0
10173,3421072,2026-04-16 00:41:40.178196+00:00,3,3,terrace,Ajah,Lekki Gardens,False,False,False,False,True,0,4500000.0
10174,3421070,2026-04-16 00:41:59.243713+00:00,3,3,Maisonette,Lekki,Ikate,True,False,False,False,False,0,15000000.0
10175,3421068,2026-04-16 00:41:59.246388+00:00,2,2,flat,Surulere,Adekunle,False,False,False,True,False,0,5000000.0
10176,3421061,2026-04-16 00:41:59.249069+00:00,3,3,flat,Lekki,Ologolo,False,False,True,True,True,0,7000000.0
10177,3421057,2026-04-16 00:41:59.251732+00:00,2,2,flat,Lekki,Ikate,False,True,False,False,False,0,13000000.0
10178,3421031,2026-04-16 00:41:59.256993+00:00,1,1,mini-flat,Ajah,Fidiso Estate,False,False,False,False,False,0,1500000.0
10179,3421001,2026-04-16 00:41:59.262569+00:00,4,4,terrace,Lekki,Ologolo,False,False,False,True,True,2,14000000.0
10180,3420989,2026-04-16 00:41:59.266170+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,False,0,12000000.0
10181,3410965,2026-04-16 00:48:55.093282+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,10000000.0
10182,3420978,2026-04-16 00:41:59.269459+00:00,3,4,flat,Ikoyi,Banana Island,False,True,False,True,True,1,60000000.0
10183,3420964,2026-04-16 00:41:59.271065+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,12000000.0
10184,3420941,2026-04-16 00:41:59.273164+00:00,4,4,terrace,Ikoyi,Ikoyi,True,False,False,False,True,2,65000000.0
